,SIGNAL,REF,SCORE,FEATURE_1,FEATURE_2,FEATURE_3,FEATURE_4,FEATURE_5,FEATURE_6,FEATURE_7,FEATURE_8,FEATURE_9,FEATURE_10,FEATURE_11,FEATURE_12,FEATURE_13,FEATURE_14,FEATURE_15,FEATURE_16,FEATURE_17,FEATURE_18,FEATURE_19,FEATURE_20,FEATURE_21,FEATURE_22,FEATURE_23,FEATURE_24,FEATURE_25,FEATURE_26,FEATURE_27,FEATURE_28,FEATURE_29,FEATURE_30,FEATURE_31,FEATURE_32,FEATURE_33,FEATURE_34,FEATURE_35,FEATURE_36,FEATURE_37,FEATURE_38,FEATURE_39,FEATURE_40
10,redandblack_10.ply,redandblack.ply,5.515625,0.9774825485572192,0.9935475274374967,0.993923914254602,0.1763956651600308,0.034852341796091,0.1938389549115567,0.7431602337654731,0.9039205892873008,0.7545417999449291,0.1804890645650593,0.0909118760364537,0.1523130307276135,0.0,0.0,0.0,0.0,0.1035232942018598,0.3810994190451502,0.4364506995918508,0.1035232942018598,0.3810994190451502,3.047717784610752e-14,1.5851489741722115e-14,1.3650597817670666e-14,1.0,1.0,1.0,9.198858990189488e-17,9.595966450643426e-17,7.090577213282473e-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.995649627708525,0.0043503722914749,5.728101726759558e-18
11,redandblack_11.ply,redandblack.ply,4.78076923076923,0.9683326753613668,0.9919959077483664,0.992006267516096,0.1354847022840575,0.0239829107484624,0.1594993408106457,0.7896430077729132,0.9248624895006616,0.791010628326676,0.1399537391828916,0.0672300831005378,0.1149706027850015,0.0,0.0,0.0,0.0,0.1035232942018598,0.3810994190451502,0.4364506995918508,0.1035232942018598,0.3810994190451502,3.047717784610752e-14,1.5851489741722115e-14,1.3650597817670666e-14,1.0,1.0,1.0,9.198858990189488e-17,9.595966450643426e-17,7.090577213282473e-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.995649627708525,0.0043503722914749,5.728101726759558e-18
12,redandblack_12.ply,redandblack.ply,7.76730769230769,0.9966504541698962,0.9995532918374304,0.9987829430876848,0.9386876609225224,0.9496532211839658,0.9345329417228732,0.9277602409153536,0.9258534423877858,0.9267343873944804,0.9404089094639252,0.949237796028212,0.8894862116177477,0.0,0.0,0.0,0.0,0.1470613393443843,0.3992996428294236,0.488376607969486,0.1470613393443843,0.3992996428294236,0.1898697238152822,0.1185023661013402,0.0387126319717176,0.899035483799473,0.9467603055067518,0.9506213461880524,1.0051641715634392,1.0052153240956003,0.8966917871753549,0.937187933449714,0.8751473140361409,0.9952952620306978,0.939032667676878,0.4212870903288282,0.9368487104699824,0.9167248259275588,0.6137953014195413,0.3839963222670129,0.0033844682240094
13,redandblack_13.ply,redandblack.ply,6.80384615384615,0.9939995013278512,0.9992187901971812,0.997707239580354,0.8839833265435648,0.9104596906676318,0.8753633162660523,0.9328613262928716,0.9361087367805616,0.930193090433816,0.8825320253338566,0.9003633518467407,0.8011756320779764,0.0,0.0,0.0,0.0,0.1889803578510602,0.4261532111522717,0.551635652515307,0.1889803578510602,0.4261532111522717,0.2741345688394358,0.1640455472962892,0.0801297811344811,0.8032382658355387,0.8651999360393804,0.9066531579663824,1.000605782222002,0.999488672807027,0.9041527380303328,0.8617186807556891,0.7381048662208873,0.99224028982049,0.9250192853508504,0.3776673375905661,0.8850278796805405,0.8599022824560985,0.5904623878921811,0.4160814430990205,0.0060646309288344
14,redandblack_14.ply,redandblack.ply,6.65,0.9905785994687756,0.998799709193918,0.996291485073882,0.8191461434481857,0.8632827019701722,0.8053966975324709,0.938329381512106,0.944628335525438,0.9328853472310988,0.8128465986257611,0.8400121693279016,0.7068776632127969,0.0,0.0,0.0,0.0,0.2410804140608194,0.4665496415161492,0.6395330369352398,0.2410804140608194,0.4665496415161492,0.3848590515828441,0.2185562045022816,0.1410348705129513,0.6890256476711655,0.7637563094094422,0.8492409104402028,0.9981612674890544,0.9964533453749078,0.9030221617205108,0.7684930963332177,0.5865980517429756,0.9883385904847992,0.9077165181457776,0.3285412013150762,0.8264625803808031,0.7959652100489636,0.559272158916975,0.4587643304885691,0.0094312867268025
15,redandblack_15.ply,redandblack.ply,5.1640625,0.9860707709588556,0.9982610705140156,0.9943903718161112,0.7424067134566262,0.8070279493691906,0.724335232599212,0.9509679423106808,0.9587000740813408,0.9434678281052836,0.7306977447653196,0.7666340667324857,0.6088349772051601,0.0,0.0,0.0,0.0,0.3148591447383089,0.5377706055755844,0.780603047480286,0.3148591447383089,0.5377706055755844,0.5488796076172041,0.2941222253508345,0.238223364314306,0.5542433979443883,0.6339262823234206,0.765468762332303,0.9993991413971296,0.9976373434076606,0.9062475066937954,0.6482248453420502,0.423381582405937,0.9826689034318302,0.8906650607810593,0.2952912685892737,0.7618974528195217,0.7291540229199902,0.5377601661071295,0.4878798392061828,0.0150085565126471
16,redandblack_16.ply,redandblack.ply,3.70961538461538,0.9794303071194356,0.9974755306305686,0.9915389866511228,0.6479452095857958,0.7327615897467926,0.6258807401565425,0.9642506712004916,0.9709274420562152,0.9567968011876667,0.6290870733476709,0.6719307542402738,0.5042185130335781,0.0,0.0,0.0,0.0,0.4326449959362478,0.6929155894299379,1.0421489301164093,0.4326449959362478,0.6929155894299379,0.8403279383753696,0.4146964857689441,0.4341975207292375,0.3899865251755601,0.4635573080623544,0.6294533794689916,1.0000527113144304,0.9975349664742456,0.9143149612834572,0.4830981542552206,0.2530360763715044,0.9729090688272406,0.8724776214204463,0.2742951200620444,0.6956908993662076,0.663362610923265,0.5216583209674357,0.5057095411860927,0.0244411541036193
17,redandblack_17.ply,redandblack.ply,2.14166666666667,0.9663887175806052,0.9959406156920572,0.9865322830647258,0.508874661768352,0.6086371427442429,0.4845382724595201,0.9799653165219482,0.9833785552517448,0.9770031573373988,0.4830548195831946,0.5263007152224926,0.3752533172212611,0.0,0.0,0.0,0.0,0.7447401327054327,1.252265554187845,1.867172729043584,0.7447401327054327,1.252265554187845,1.7150793895950245,0.7332537659870282,1.0617851480740963,0.1820969233448653,0.2304245300373071,0.3563392254143235,1.000156394166044,0.9988671882512784,0.9350551852297946,0.2365838088021938,0.0890913495228108,0.9451810234457446,0.8349526009314202,0.2609979237850579,0.6486767869478443,0.6190063710174505,0.4977787761002631,0.5330746170356654,0.0510171950962674
18,redandblack_18.ply,redandblack.ply,8.19166666666667,0.9963616175419304,0.9993339194255288,0.9986323957750368,0.844875197835105,0.6804375111371879,0.6793958458269614,0.934648743276018,0.9444898998976526,0.9420840856342244,0.8122297774054307,0.72610569648446,0.7295334481342977,0.0,0.0,0.0,0.0,0.146991880852159,0.3991403701753047,0.4882567113112356,0.146991880852159,0.3991403701753047,0.190121450527001,0.1184775324112522,0.0387873184576348,0.8990423397489705,0.946774730448369,0.95066817882772,1.004757823176126,1.0050214884375868,0.8966296057380616,0.937405938568007,0.8751575361005811,0.9952460950828724,0.9391032203678346,0.4211982247555573,0.93636112645494,0.9161577255175344,0.6137325698433628,0.3838516983061897,0.0033330076720091
19,redandblack_19.ply,redandblack.ply,6.85,0.9907436269439284,0.9974973832838772,0.9965158026702644,0.4296690695489439,0.162649564800073,0.3321149297503004,0.961656708328424,0.9810126229301198,0.963095731214152,0.4041086892043929,0.2649861520518967,0.3552289767537823,0.0,0.0,0.0,0.0,0.1908119943911804,0.4259870880926099,0.5529842667553442,0.1908119943911804,0.4259870880926099,0.2751022541769947,0.1649791030611631,0.0801008852565873,0.8031401983317747,0.8656932949770455,0.9071006401434988,1.000552435147232,0.9994951879338032,0.9038498845769548,0.8620891811569278,0.7383279398588399,0.9921803001307166,0.9244779237110552,0.3775942918199181,0.8847729812993116,0.8594077277138263,0.5913349634214985,0.4139427140403732,0.0060166818721861
20,redandblack_20.ply,redandblack.ply,6.14413265306122,0.9850114999560452,0.99611905170683,0.9944245723400974,0.2991363447139901,0.0880404998951075,0.2585889486756876,0.9710083669072306,0.98806013113559,0.9679682625034608,0.2900929932509846,0.1711326595470488,0.2504890176812793,0.0,0.0,0.0,0.0,0.2418261697238727,0.4663948002202915,0.6409804982478169,0.2418261697238727,0.4663948002202915,0.3856146281065202,0.2187915296641376,0.1401413754864804,0.6889340003552671,0.763806653984311,0.8490473296610005,0.998214270388171,0.996447046162163,0.903126545196937,0.7686127483571404,0.5866021428168842,0.9881592231486552,0.9071813250351988,0.3273006060410432,0.825732170665893,0.7952130105821509,0.558660521674567,0.4596621158559634,0.0094408512480258
21,redandblack_21.ply,redandblack.ply,4.6484375,0.977658237275022,0.9946121578607108,0.9917016638622153,0.2170486497911972,0.0528135229188218,0.2098844089573627,0.9803681302575948,0.9927237861274736,0.9741071968310936,0.2172482411180178,0.1179963317901213,0.1843600476878321,0.0,0.0,0.0,0.0,0.3134746177017955,0.5367361030060714,0.7789473823746692,0.3134746177017955,0.5367361030060714,0.5487821712458004,0.2936222824676548,0.2387210640533327,0.5542622360002343,0.6337966894696471,0.7670809941795127,0.9990619928709036,0.9971788022413456,0.9070445779239956,0.6489756530003622,0.4233905299012285,0.9826865138431684,0.8912012865466694,0.2959165249016397,0.7605988861981223,0.7277748674550653,0.5373775626787615,0.4881597600276137,0.0150946733729428
22,redandblack_22.ply,redandblack.ply,3.46538461538461,0.8286336506206784,0.9137217883421356,0.9263750725249088,0.2389896990262552,0.0421632266260466,0.2587539453948147,0.9964062705745133,0.9986200730477556,0.9955845499071434,0.2438431080716963,0.1350494170989116,0.2101575525427681,213.1346371577926,108.65985653592456,105.07338527218224,107.3342938347827,1.1067279587089505,1.694620804622127,213.8499992531644,105.48051941204513,107.6500791330714,214.3570298774908,105.8403105341018,107.75452815013286,0.2231342136942312,0.2614530779688275,0.3453381513158054,1.000375475382662,0.9991057167740924,0.9744000056313152,0.2544766070553625,0.1703541232554298,0.5993102473634024,0.442141470774257,0.2543827198616876,0.6562153769086438,0.5416116582461703,0.4131240106353948,0.6339796062972515,0.4781587513113973
23,redandblack_23.ply,redandblack.ply,1.43333333333333,0.9500837935189576,0.9909836456276532,0.9828846368140844,0.1213525962732296,0.0240842713605044,0.1394608375895102,0.99291936943728,0.9966799871318096,0.990610013682948,0.1274962618622891,0.0620112432321554,0.1035651523391903,0.0,0.0,0.0,0.0,0.7431525661442288,1.25268146392745,1.854737754157879,0.7431525661442288,1.25268146392745,1.7025241942536091,0.7316761742499682,1.060551525832692,0.181666372497301,0.230573693963624,0.3591897150520523,1.000252368565916,0.9989418601964042,0.935109412962613,0.2372216325418262,0.0888743594418556,0.9455370430434462,0.8352854479777988,0.2594452149138421,0.6476614978264967,0.6178954336578815,0.4969734008000407,0.5348449758456683,0.0510959787682824
24,redandblack_24.ply,redandblack.ply,8.2578125,0.996417114789889,0.9995239546939144,0.9986685139027306,0.9334375592895998,0.9458635496829402,0.9279083778826952,0.9242227374285306,0.9238182313017336,0.9232786328711496,0.9346434268044352,0.9444570710484436,0.8808846937266884,0.3723133989466514,0.1970864395515999,0.1931285325413116,0.1668046721341801,0.1601338568904242,0.4376444896207037,0.6082117660398971,0.2559765047598871,0.3956128908142527,0.2179994191640681,0.1331110927574668,0.0458721806278731,0.8957165775492795,0.9499619486427696,0.8551152838584188,0.9983004022347964,0.9967710063504892,0.9018172768570272,0.9006270118262243,0.8761382536352814,0.9939431154999664,0.9258913128764682,0.4054213027117381,0.909914074749104,0.9135848011720008,0.6092887851324563,0.3872560133373255,0.0047880100728294
25,redandblack_25.ply,redandblack.ply,7.3515625,0.9934057423572994,0.9991502110310646,0.9974392077863938,0.8686316167376472,0.9002624883041571,0.8563573404941418,0.9392980005332496,0.943689679697748,0.9363436002228464,0.8647284648370016,0.8849301922161436,0.7772651927718427,0.5503732017900038,0.2594946159407371,0.2593392238119379,0.3059518159449091,0.2110110763449904,0.5510899121300977,0.7181498256132739,0.3352278838219203,0.4152366558686718,0.319155379403492,0.1874674556531508,0.0949928284958994,0.7970943549494863,0.8733031602389587,0.653750371804242,0.998694070266766,0.9971577199262418,0.9227853523369228,0.7689762222151177,0.7377854650502851,0.9846145266199052,0.8924512904211932,0.3531728902092593,0.7990020793258596,0.8171778869256384,0.5783353814184287,0.4281513161790679,0.0081088719426549
26,redandblack_26.ply,redandblack.ply,5.57908163265306,0.9890409411212366,0.9986339020542072,0.9955408779935014,0.7818643808996293,0.8382847482104092,0.7609463659867572,0.958560740323452,0.9649801349559012,0.9542275381283968,0.7696701229183043,0.8007639049458727,0.6558643768202862,0.81930211911168,0.3195959223244893,0.3170571860808108,0.5678255045752191,0.2755470235164132,0.8042285906516092,0.8468246542399104,0.4139589714370836,0.4472548460294491,0.4650037637624169,0.2538863306244082,0.1841272231473315,0.6816110780881167,0.7676683247525617,0.3992544286913456,0.9989467232949558,0.9973501738939724,0.939760867288356,0.5943862948699289,0.5778109707181069,0.9560676378297314,0.8375952725714416,0.3262754656260717,0.6079039333015818,0.6269630254541079,0.5535221624894164,0.4574551234167107,0.0174462839302831
27,redandblack_27.ply,redandblack.ply,2.4375,0.9798565056553312,0.9975830598762584,0.9916296626315592,0.6352257758242384,0.7253465596230636,0.6058696594612522,0.9834963833720084,0.98761876253268,0.9810917962690612,0.6116648647923677,0.6530955835955998,0.489701404807597,1.6631623546236294,0.4897413441029969,0.4914322324301952,1.3596776981199417,0.4077332630941911,1.3726803962028165,1.1621171873381284,0.5650911869764162,0.5881569354888573,0.8970781964509422,0.3975571766248781,0.5334348958226421,0.5294298658407448,0.6033100561394655,0.2048203411526389,0.999394797161547,0.9973097704322706,0.9540212690410204,0.3960313682316067,0.376119340145599,0.8601758810305897,0.7012327808628841,0.3377780627135065,0.4374623836902065,0.4309365872258583,0.5261701951114289,0.4778069594716598,0.0585192021319043
28,redandblack_28.ply,redandblack.ply,2275.0,0.9723855288232476,0.996694931751984,0.9885784256934256,0.5463932618159739,0.6449124213419832,0.5147289875596485,0.9898779542174858,0.9921534629875628,0.987429912978186,0.5190998071490825,0.560755407889885,0.4076464312770458,2.264668761246683,0.6269868010977941,0.6424561282142963,1.883316926012762,0.5443063834938896,1.7918404193840152,1.5325809958724343,0.7179068712169069,0.8166825088401524,1.3123039540161705,0.5578619092543123,0.8123541898528894,0.370565782749029,0.4275551071803301,0.1513241271632424,0.9990096702831708,0.9971677266015868,0.9536860088652528,0.2742959975956214,0.2198438101540543,0.8334061159077704,0.6640754396714815,0.3423049783965809,0.4536714481233764,0.4409533395729026,0.5154325550321823,0.488452095902338,0.0858086189701647
30,redandblack_30.ply,redandblack.ply,8125.0,0.9982458172872056,0.9997624065898008,0.999385151706676,0.9704285769364396,0.9738422373761796,0.9677104123172372,0.9052454177762967,0.9039791833786024,0.9052409954928392,0.9730484807114615,0.97751485423651,0.9452086880860722,0.3721988224194285,0.1939938489349249,0.1959392315520135,0.1669282073095163,0.1257336478615103,0.4202169308266123,0.5699412476587165,0.2372563728218816,0.3769685744946281,0.1524174776629787,0.0929526980132503,0.0268772045400581,0.9745358513480624,0.9720354127816946,0.880983492129049,0.9809430702807064,0.9797147181233444,0.8886666371133332,0.9590095415780404,0.9848620635020692,0.9936989205807144,0.941639344221878,0.4836674457056124,0.8826258788365531,0.8933284978049042,0.6604101922659757,0.3154749158814182,0.0040037214383183
31,redandblack_31.ply,redandblack.ply,6.44166666666667,0.997378042005018,0.9996455392258342,0.9990724780261075,0.9512142311037296,0.9588072543572854,0.9453987767106348,0.9316253140613724,0.9337907521831011,0.9301931932548732,0.9538481487188724,0.9614087865959946,0.912382813078915,0.5502985078733085,0.2589166640283695,0.2586495644100544,0.3069389357806485,0.149615789207474,0.511599533638551,0.640117100964112,0.3005440397907119,0.3673007026312427,0.2104474892622878,0.1256141114672516,0.0514686081323062,0.9630276102545272,0.9582251171415826,0.6988591430807275,0.993955854717405,0.9933086156549968,0.92380499238301,0.8935573450407185,0.9713517924965004,0.97914822021008,0.901570026303554,0.4003319829279817,0.70591051175466,0.7232706348507506,0.6096260241512488,0.3841726172538298,0.0061074153519463
32,redandblack_32.ply,redandblack.ply,5.9609375,0.9950596779808472,0.9993594522101478,0.9980915726769806,0.8987101453359038,0.921863619196629,0.8832714827364739,0.9567362608777904,0.9612910057759476,0.9544100188571272,0.8956826268058676,0.9119938250557548,0.8252131075953865,0.8195922894413381,0.3192668759052258,0.315825719160317,0.5693028014050617,0.1902130696310774,0.7171573738373052,0.7115131067364772,0.3594793939219832,0.3507866614472836,0.3262026136151005,0.1733257327418939,0.1367199533773027,0.9438135697177094,0.940331975541974,0.454960988825042,0.9979758888286172,0.9970275449936896,0.9479207324630576,0.7862076659142699,0.9396107922562416,0.9296946158662004,0.8134184373803656,0.3476704062114336,0.4766293371064607,0.4841130986742234,0.5678219780908723,0.435797961779872,0.0155904144461615
33,redandblack_33.ply,redandblack.ply,3.39413265306122,0.9854201267166764,0.9982328112956254,0.993836308665837,0.7276087548574364,0.798041640987807,0.695550074181886,0.9859847054284506,0.9885739748863812,0.9843769947054832,0.7077788324787215,0.7432794758139479,0.5917440455263602,1.6668029454824538,0.5032457956793405,0.5184456424471177,1.3408563607739723,0.2865451679523957,1.0424696694883218,1.057743773151572,0.5017994449597473,0.5601214652378532,0.9129002082956928,0.3403754815441545,0.6662850410791713,0.8613115556480211,0.8929239298659661,0.3341530136555193,0.9989339289255478,0.9976572636800852,0.9632557518025506,0.659426295482168,0.7980002359776521,0.7807987916735504,0.5968912369845144,0.3467100708955533,0.4121142332724213,0.3919844870752149,0.5124805625833605,0.4846184682866186,0.0853145444370472
35,redandblack_35.ply,redandblack.ply,1.84807692307692,0.9666142119964602,0.9960291392286192,0.9863161020731438,0.5163730410115621,0.6148720405049376,0.483945735843426,0.997444235751138,0.997990892677463,0.9964729757548272,0.4903670791327475,0.5286124232071846,0.387312512420403,3.767775190996087,1.2576886828022298,1.4134571095716604,2.7619111883352594,0.4484929931382709,1.1059161265978328,2.834050171085331,1.2153441250305013,1.8235460955848528,2.9559012128074764,1.1827779052464402,2.075185652385641,0.6569894951269482,0.6898808848504951,0.435218369543867,0.9984223573514228,0.9971005355856304,0.9744875824147446,0.5563268028489926,0.5210913478161436,0.5996500605454306,0.3796123273339907,0.3554670919500892,0.6009561352880549,0.54904253867227,0.4297223703532787,0.5637682109117452,0.3266120658728536
36,redandblack_36.ply,redandblack.ply,8525.0,0.9977868001464666,0.9994690866297352,0.9991768161002752,0.8748361560935938,0.6941379944560535,0.701838415425025,0.9148161731449916,0.9289641054793394,0.9266116630276762,0.8428932107165698,0.7493338393250414,0.7698887842283216,0.3717029946237669,0.1932448438884478,0.1961805385605123,0.1666645826980305,0.1260507092257609,0.4198506664558323,0.5699865123314998,0.2376278083364083,0.3771135500250429,0.1527608403694358,0.0931467810345191,0.027070551051168,0.9745118635518142,0.9719896176236984,0.8819902557514322,0.9812016898167224,0.9797477735523398,0.8886050175122121,0.9593846281779016,0.984701587658496,0.9937623916859332,0.9416451003248174,0.4835168085418578,0.8835695590772737,0.8941982171870012,0.6600936988504768,0.3150587418374069,0.0040030118421087
37,redandblack_37.ply,redandblack.ply,6.06346153846154,0.9930552655101016,0.9976419558136372,0.9976095502240708,0.4480409795300208,0.164424628086488,0.3524583563198002,0.96303568909358,0.981386167142615,0.965525591697286,0.4241638530474594,0.2753022777177621,0.3786489069198139,0.5499846588672254,0.2587193903878456,0.2592264340302607,0.3061701167668885,0.1496172661720912,0.5106963806414206,0.6408773718788258,0.3009275203132155,0.3679107265067595,0.2106682445405767,0.1255824460532995,0.051589816196892,0.9630222696755087,0.9580342650342776,0.7001669957161162,0.9941364054725976,0.993208321400456,0.9236583771196436,0.8940972738148824,0.971348625186284,0.9793089982155124,0.9015100028124048,0.3993557463547212,0.707125235697017,0.7246689471878096,0.6087668552829579,0.3856429052433556,0.0061001429342779
